timestamp,symbol,option_symbol,direction,entry_price,exit_price,size_contracts,size_dollars,sl,tp,pnl,pnl_percent,dte,model,prediction,tags
2025-08-05 16:30:00+00:00,tsla_C_306.0_2025-08-05,N/A,LONG,1.579986572265625,2.07000732421875,34466135172,54456030769.65198,0.0,0.0,16889121473.90149,0.3101423521912966,0,N/A,N/A,backtest
2025-08-06 16:30:00+00:00,tsla_P_317.0_2025-08-06,N/A,LONG,0.5,0.0,115667710129,57833855064.5,0.0,0.0,-57833855064.5,-1.0,0,N/A,N/A,backtest
2025-08-07 16:30:00+00:00,tsla_C_317.0_2025-08-07,N/A,LONG,1.435302734375,1.3900146484375,32235069956,46267084050.61621,0.0,0.0,-1459864618.3686523,-0.031552985201564895,0,N/A,N/A,backtest
2025-08-08 16:30:00+00:00,tsla_C_331.0_2025-08-08,N/A,LONG,2.69000244140625,0.0,17091103866,45975111125.8678,0.0,0.0,-45975111125.8678,-1.0,0,N/A,N/A,backtest
2025-08-11 16:30:00+00:00,tsla_C_341.0_2025-08-11,N/A,LONG,3.57000732421875,1.410003662109375,10302524774,36780088901.12512,0.0,0.0,-22253491240.81256,-0.6050418013027645,0,N/A,N/A,backtest
2025-08-12 16:30:00+00:00,tsla_C_335.0_2025-08-12,N/A,LONG,2.7650146484375,3.790008544921875,11692303573,32329390653.32312,0.0,0.0,11984539798.16745,0.3707010728003179,0,N/A,N/A,backtest
2025-08-14 16:30:00+00:00,tsla_P_330.0_2025-08-14,N/A,LONG,0.5,0.0,69452597228,34726298614.0,0.0,0.0,-34726298614.0,-1.0,0,N/A,N/A,backtest
2025-08-15 15:30:00+00:00,tsla_P_331.0_2025-08-15,N/A,LONG,0.5,3.55999755859375,55562077783,27781038891.5,0.0,0.0,170019822366.37604,6.1199951171875,0,N/A,N/A,backtest
2025-08-15 16:30:00+00:00,tsla_C_326.0_2025-08-15,N/A,LONG,2.44000244140625,4.899993896484375,25321697354,61785003364.31018,0.0,0.0,62291159118.91437,1.0081922105210497,0,N/A,N/A,backtest
2025-08-18 16:30:00+00:00,tsla_C_331.0_2025-08-18,N/A,LONG,2.524993896484375,3.76251220703125,29403332535,74243235187.17545,0.0,0.0,36387162403.16116,0.490107446307062,0,N/A,N/A,backtest
2025-08-19 16:30:00+00:00,tsla_C_330.0_2025-08-19,N/A,LONG,2.670013427734375,0.0,30531931720,81520667667.06909,0.0,0.0,-81520667667.06909,-1.0,0,N/A,N/A,backtest
2025-08-20 16:30:00+00:00,tsla_C_319.0_2025-08-20,N/A,LONG,1.556610107421875,2.05499267578125,41896512058,65216534135.20526,0.0,0.0,20880491284.765564,0.3201717411335699,0,N/A,N/A,backtest
2025-08-21 16:30:00+00:00,tsla_C_320.0_2025-08-21,N/A,LONG,2.400604248046875,0.0,28906319085,69392632390.84946,0.0,0.0,-69392632390.84946,-1.0,0,N/A,N/A,backtest
2025-08-22 16:30:00+00:00,tsla_C_333.0_2025-08-22,N/A,LONG,2.61700439453125,5.02178955078125,21212843979,55514105913.54877,0.0,0.0,51012332322.54639,0.9189075728245912,0,N/A,N/A,backtest
2025-08-25 16:30:00+00:00,tsla_C_341.0_2025-08-25,N/A,LONG,2.839996337890625,7.34991455078125,23139667999,65716572377.16489,0.0,0.0,104358010148.93246,1.5880014184244742,0,N/A,N/A,backtest
2025-08-26 16:30:00+00:00,tsla_P_344.0_2025-08-26,N/A,LONG,0.5,0.0,173176348818,86588174409.0,0.0,0.0,-86588174409.0,-1.0,0,N/A,N/A,backtest
2025-08-27 16:30:00+00:00,tsla_P_350.0_2025-08-27,N/A,LONG,0.5,0.0,138541079054,69270539527.0,0.0,0.0,-69270539527.0,-1.0,0,N/A,N/A,backtest
2025-08-28 16:30:00+00:00,tsla_C_339.0_2025-08-28,N/A,LONG,3.42999267578125,4.454986572265625,16156428558,55416431620.72302,0.0,0.0,16560240660.935852,0.2988326779009556,0,N/A,N/A,backtest
2025-08-29 16:30:00+00:00,tsla_P_336.0_2025-08-29,N/A,LONG,0.5,2.2550048828125,117456959508,58728479754.0,0.0,0.0,206137537456.8501,3.510009765625,0,N/A,N/A,backtest
2025-09-02 16:30:00+00:00,tsla_C_326.0_2025-09-02,N/A,LONG,2.90850830078125,3.79998779296875,34366753300,99955987243.95142,0.0,0.0,30637255780.01709,0.30650746018089103,0,N/A,N/A,backtest
2025-09-03 16:30:00+00:00,tsla_C_338.0_2025-09-03,N/A,LONG,2.649993896484375,3.7449951171875,40031578390,106083438400.1358,0.0,0.0,43834627203.72284,0.4132089595209305,0,N/A,N/A,backtest
2025-09-04 16:30:00+00:00,tsla_P_333.0_2025-09-04,N/A,LONG,0.5,0.0,229700727684,114850363842.0,0.0,0.0,-114850363842.0,-1.0,0,N/A,N/A,backtest
2025-09-05 16:30:00+00:00,tsla_P_346.0_2025-09-05,N/A,LONG,0.5,0.0,183760582147,91880291073.5,0.0,0.0,-91880291073.5,-1.0,0,N/A,N/A,backtest
2025-09-08 16:30:00+00:00,tsla_C_346.0_2025-09-08,N/A,LONG,3.783203125,1.42999267578125,19429100270,73504232857.40234,0.0,0.0,-45720761774.28284,-0.6220153588022715,0,N/A,N/A,backtest
2025-09-09 16:30:00+00:00,tsla_C_344.0_2025-09-09,N/A,LONG,2.8800048828125,2.894287109375,22347212287,64360080503.807495,0.0,0.0,319167948.9232178,0.004959098037553512,0,N/A,N/A,backtest
2025-09-11 16:30:00+00:00,tsla_P_363.0_2025-09-11,N/A,LONG,1.8699951171875,0.0,34451380916,64423914093.28662,0.0,0.0,-64423914093.28662,-1.0,0,N/A,N/A,backtest
2025-09-12 16:30:00+00:00,tsla_C_388.0_2025-09-12,N/A,LONG,0.725006103515625,5.600006103515625,71087858468,51539131275.15491,0.0,0.0,346553310031.5,6.724081323399419,0,N/A,N/A,backtest
2025-09-15 16:30:00+00:00,tsla_P_421.0_2025-09-15,N/A,LONG,0.5,3.475006103515625,241699586563,120849793281.5,0.0,0.0,719057745242.1282,5.95001220703125,0,N/A,N/A,backtest
2025-09-16 16:30:00+00:00,tsla_C_417.0_2025-09-16,N/A,LONG,2.080108642578125,1.77508544921875,127234384258,264661342328.17194,0.0,0.0,-38809438191.48895,-0.14663810683528705,0,N/A,N/A,backtest
2025-09-17 16:30:00+00:00,tsla_C_416.0_2025-09-17,N/A,LONG,1.70001220703125,3.73260498046875,151116241182,256899454690.0785,0.0,0.0,307157779775.57153,1.1956342225254013,0,N/A,N/A,backtest
2025-09-18 16:30:00+00:00,tsla_P_423.0_2025-09-18,N/A,LONG,0.5,0.0,636662021293,318331010646.5,0.0,0.0,-318331010646.5,-1.0,0,N/A,N/A,backtest
2025-09-19 16:30:00+00:00,tsla_P_422.0_2025-09-19,N/A,LONG,0.5,0.0,509329617035,254664808517.5,0.0,0.0,-254664808517.5,-1.0,0,N/A,N/A,backtest
2025-09-22 16:30:00+00:00,tsla_P_440.0_2025-09-22,N/A,LONG,0.5,6.970001220703125,407463693628,203731846814.0,0.0,0.0,2636290595165.3643,12.94000244140625,0,N/A,N/A,backtest
2025-09-24 16:30:00+00:00,tsla_C_437.0_2025-09-24,N/A,LONG,2.829986572265625,2.50689697265625,258301566873,730989965845.7614,0.0,0.0,-83454549819.4718,-0.11416647795283233,0,N/A,N/A,backtest
2025-09-25 16:30:00+00:00,tsla_C_425.0_2025-09-25,N/A,LONG,2.339996337890625,1.937103271484375,305256484515,714299055882.4663,0.0,0.0,-122985721086.64038,-0.1721767935626068,0,N/A,N/A,backtest
2025-09-26 16:30:00+00:00,tsla_C_428.0_2025-09-26,N/A,LONG,2.112701416015625,5.089996337890625,326454986226,689701911665.0315,0.0,0.0,971952772711.4429,1.4092360138092417,0,N/A,N/A,backtest
2025-09-29 16:30:00+00:00,tsla_C_439.0_2025-09-29,N/A,LONG,3.38031005859375,2.760009765625,261541826306,884092466205.1512,0.0,0.0,-162234471481.19373,-0.18350396331004099,0,N/A,N/A,backtest
2025-09-30 16:30:00+00:00,tsla_C_436.0_2025-09-30,N/A,LONG,2.475006103515625,1.459991455078125,344098372404,851645571909.6925,0.0,0.0,-349264888493.562,-0.41010591731298013,0,N/A,N/A,backtest
2025-10-01 16:30:00+00:00,tsla_C_452.0_2025-10-01,N/A,LONG,3.355010986328125,6.470001220703125,233022364874,781792594212.4309,0.0,0.0,725862390973.478,0.9284590265333782,0,N/A,N/A,backtest
2025-10-02 16:30:00+00:00,tsla_P_447.0_2025-10-02,N/A,LONG,0.5,1.1099853515625,1853930144815,926965072407.5,0.0,0.0,1130870231157.2944,1.219970703125,0,N/A,N/A,backtest
2025-10-03 16:30:00+00:00,tsla_P_429.0_2025-10-03,N/A,LONG,0.5,8.06500244140625,2306278237278,1153139118639.0,0.0,0.0,17447000495570.172,15.1300048828125,0,N/A,N/A,backtest
2025-10-06 16:30:00+00:00,tsla_C_443.0_2025-10-06,N/A,LONG,3.57000732421875,5.80950927734375,1300428485470,4642539217750.597,0.0,0.0,2912312133109.45,0.6273101844728248,0,N/A,N/A,backtest
2025-10-07 16:30:00+00:00,tsla_C_441.0_2025-10-07,N/A,LONG,3.079986572265625,7.649993896484375,1696436501192,5225001644372.638,0.0,0.0,7752727235519.47,1.4837750805053258,0,N/A,N/A,backtest
2025-10-08 16:30:00+00:00,tsla_C_432.0_2025-10-08,N/A,LONG,2.480010986328125,3.7025146484375,2732063337151,6775547091478.76,0.0,0.0,3339957434781.8574,0.49294284132160215,0,N/A,N/A,backtest
2025-10-09 16:30:00+00:00,tsla_C_428.0_2025-10-09,N/A,LONG,2.3599853515625,1.470001220703125,3154061347672,7443538578435.397,0.0,0.0,-2807064547185.0137,-0.37711426059069986,0,N/A,N/A,backtest
2025-10-10 16:30:00+00:00,tsla_P_423.0_2025-10-10,N/A,LONG,0.5,3.44000244140625,13764251337997,6882125668998.5,0.0,0.0,40466932537840.42,5.8800048828125,0,N/A,N/A,backtest
2025-10-13 16:30:00+00:00,tsla_C_424.0_2025-10-13,N/A,LONG,2.32501220703125,5.008392333984375,6441046688390,14975512176564.957,0.0,0.0,17283776680402.965,1.154135930485916,0,N/A,N/A,backtest
2025-10-14 16:30:00+00:00,tsla_C_422.0_2025-10-14,N/A,LONG,2.410003662109375,10.23919677734375,7648232159329,18432267512645.582,0.0,0.0,59879486565532.75,3.248622912208279,0,N/A,N/A,backtest
2025-10-15 16:30:00+00:00,tsla_P_435.0_2025-10-15,N/A,LONG,0.5,6.31500244140625,60816329651507,30408164825753.5,0.0,0.0,353647105400880.5,11.6300048828125,0,N/A,N/A,backtest
2025-10-16 15:30:00+00:00,tsla_P_433.0_2025-10-16,N/A,LONG,0.5,3.82000732421875,202275171811859,101137585905929.5,0.0,0.0,671555051922977.9,6.6400146484375,0,N/A,N/A,backtest
2025-10-16 16:30:00+00:00,tsla_C_428.0_2025-10-16,N/A,LONG,2.17999267578125,3.04998779296875,108004306118206,235448596290525.12,0.0,0.0,93963218958063.25,0.39908166979309573,0,N/A,N/A,backtest
2025-10-17 15:30:00+00:00,tsla_C_431.0_2025-10-17,N/A,LONG,2.743499755859375,8.269989013671875,92670407401767,254241240082136.6,0.0,0.0,512142011022973.25,2.014393930966974,0,N/A,N/A,backtest
2025-10-17 16:30:00+00:00,tsla_P_436.0_2025-10-17,N/A,LONG,0.5,0.0,713339284573465,356669642286732.5,0.0,0.0,-356669642286732.5,-1.0,0,N/A,N/A,backtest
2025-10-20 16:30:00+00:00,tsla_C_440.0_2025-10-20,N/A,LONG,3.53009033203125,3.251312255859375,80829578563560,285335713829383.5,0.0,0.0,-22533514409732.656,-0.0789719383785466,0,N/A,N/A,backtest
2025-10-21 16:30:00+00:00,tsla_C_443.0_2025-10-21,N/A,LONG,3.789306640625,2.697998046875,74110922546273,280829010947437.3,0.0,0.0,-80877886665488.34,-0.2879969074157593,0,N/A,N/A,backtest
2025-10-22 16:30:00+00:00,tsla_C_431.0_2025-10-22,N/A,LONG,2.75,1.92498779296875,96237612223397,264653433614341.75,0.0,0.0,-79397204859842.38,-0.30000443892045453,0,N/A,N/A,backtest
2025-10-23 15:30:00+00:00,tsla_C_429.0_2025-10-23,N/A,LONG,2.3900146484375,7.850006103515625,104088898704036,248773992642373.16,0.0,0.0,568324497492529.1,2.284501251340722,0,N/A,N/A,backtest
2025-10-23 16:30:00+00:00,tsla_C_434.0_2025-10-23,N/A,LONG,2.850006103515625,12.15008544921875,127171268754053,362438892140876.94,0.0,0.0,1182702889906429.5,3.263178746961634,0,N/A,N/A,backtest
2025-10-24 16:30:00+00:00,tsla_P_439.0_2025-10-24,N/A,LONG,0.5,3.826385498046875,1197958940244330,598979470122165.0,0.0,0.0,3984873246084342.0,6.65277099609375,0,N/A,N/A,backtest
2025-10-27 16:30:00+00:00,tsla_C_451.0_2025-10-27,N/A,LONG,3.579986572265625,7.0,389932780796882,1395954119339033.0,0.0,0.0,1333575346239141.0,0.9553145964930227,0,N/A,N/A,backtest
2025-10-28 16:30:00+00:00,tsla_P_461.0_2025-10-28,N/A,LONG,0.5,0.0,3325338377173724,1662669188586862.0,0.0,0.0,-1662669188586862.0,-1.0,0,N/A,N/A,backtest
2025-10-30 16:30:00+00:00,tsla_C_440.0_2025-10-30,N/A,LONG,3.114990234375,5.879913330078125,427011082150750,1330135350869487.0,0.0,0.0,1180652803159793.0,0.887618543773023,0,N/A,N/A,backtest
2025-10-31 16:30:00+00:00,tsla_P_453.0_2025-10-31,N/A,LONG,0.5,8.220489501953125,3132531823002896,1566265911501448.0,0.0,0.0,2.4184679054027944e+16,15.44097900390625,0,N/A,N/A,backtest
2025-11-03 16:30:00+00:00,tsla_C_465.0_2025-11-03,N/A,LONG,4.579986572265625,2.1171875,1398083077597213,6403201722307035.0,0.0,0.0,-3443197706456685.5,-0.5377306316091073,0,N/A,N/A,backtest
2025-11-04 16:30:00+00:00,tsla_P_455.0_2025-11-04,N/A,LONG,0.5,4.220001220703125,11429124362031400,5714562181015700.0,0.0,0.0,4.251635657832464e+16,7.44000244140625,0,N/A,N/A,backtest
2025-11-05 16:30:00+00:00,tsla_C_440.0_2025-11-05,N/A,LONG,3.045013427734375,12.6099853515625,4669218653416358,1.4217833496680626e+16,0.0,0.0,4.466094532614203e+16,3.141192034396015,0,N/A,N/A,backtest
2025-11-06 16:30:00+00:00,tsla_P_448.0_2025-11-06,N/A,LONG,0.5,8.001190185546875,46300045123818072,2.3150022561909036e+16,0.0,0.0,3.4730544407316154e+17,15.00238037109375,0,N/A,N/A,backtest
2025-11-07 16:30:00+00:00,tsla_P_432.0_2025-11-07,N/A,LONG,0.5,3.256500244140625,185222222753082688,9.261111137654134e+16,0.0,0.0,5.105651022391416e+17,5.51300048828125,0,N/A,N/A,backtest
2025-11-10 16:30:00+00:00,tsla_C_442.0_2025-11-10,N/A,LONG,3.29998779296875,4.209991455078125,59007530948831496,1.9472413182436966e+17,0.0,0.0,5.369706925546893e+16,0.27575970555052065,0,N/A,N/A,backtest
2025-11-11 16:30:00+00:00,tsla_P_433.0_2025-11-11,N/A,LONG,0.5,0.0,410927091350926912,2.0546354567546346e+17,0.0,0.0,-2.0546354567546346e+17,-1.0,0,N/A,N/A,backtest
2025-11-12 16:30:00+00:00,tsla_P_431.0_2025-11-12,N/A,LONG,0.5,0.6300048828125,328741673080741568,1.6437083654037078e+17,0.0,0.0,4.273802268444701e+16,0.260009765625,0,N/A,N/A,backtest
2025-11-13 16:30:00+00:00,tsla_P_409.0_2025-11-13,N/A,LONG,0.5,5.459991455078125,345836882154520320,1.7291844107726016e+17,0.0,0.0,1.7153479803372815e+18,9.91998291015625,0,N/A,N/A,backtest
2025-11-14 16:30:00+00:00,tsla_C_399.0_2025-11-14,N/A,LONG,1.3800048828125,9.809906005859375,373903051772624320,5.1598803714471654e+17,0.0,0.0,3.1519657560486994e+18,6.10860238832375,0,N/A,N/A,backtest
2025-11-17 16:30:00+00:00,tsla_C_414.0_2025-11-17,N/A,LONG,2.249908447265625,5.55999755859375,509523482943354752,1.1463811883544564e+18,0.0,0.0,1.6865681328567803e+18,1.4712105798575787,0,N/A,N/A,backtest
2025-11-18 16:30:00+00:00,tsla_C_396.0_2025-11-18,N/A,LONG,1.220001220703125,6.089996337890625,1216142074079821568,1.4836948149258125e+18,0.0,0.0,5.92260596257501e+18,3.991795282287315,0,N/A,N/A,backtest
2025-11-19 16:30:00+00:00,tsla_C_410.0_2025-11-19,N/A,LONG,1.464996337890625,0.0,1821312407703793664,2.6682160074408146e+18,0.0,0.0,-2.6682160074408146e+18,-1.0,0,N/A,N/A,backtest
2025-11-20 16:30:00+00:00,tsla_P_426.0_2025-11-20,N/A,LONG,0.5,21.80499267578125,4269145611905303552,2.1345728059526518e+18,0.0,0.0,9.095411599348615e+19,42.6099853515625,0,N/A,N/A,backtest
2025-11-21 16:30:00+00:00,tsla_C_388.0_2025-11-21,N/A,LONG,0.706298828125,12.375,28777332193240895488,2.032539600464988e+19,0.0,0.0,3.357940898867062e+20,16.520912547528518,0,N/A,N/A,backtest
2025-11-24 16:30:00+00:00,tsla_C_413.0_2025-11-24,N/A,LONG,2.19000244140625,5.95001220703125,39947085139236438016,8.748421398199112e+19,0.0,0.0,1.5020143023178233e+20,1.7168975223655973,0,N/A,N/A,backtest
2025-11-25 16:30:00+00:00,tsla_C_408.0_2025-11-25,N/A,LONG,1.01849365234375,10.420013427734375,115390508087999447040,1.1752450002834758e+20,0.0,0.0,1.0848461436816985e+21,9.230808413735243,0,N/A,N/A,backtest
2025-11-26 16:30:00+00:00,tsla_P_418.0_2025-11-26,N/A,LONG,0.5,0.0,668987457529374572544,3.344937287646873e+20,0.0,0.0,-3.344937287646873e+20,-1.0,0,N/A,N/A,backtest
2025-11-28 16:30:00+00:00,tsla_C_426.0_2025-11-28,N/A,LONG,1.872711181640625,3.71990966796875,142891752681968861184,2.6759498301174986e+20,0.0,0.0,2.639494292629057e+20,0.9863765990385399,0,N/A,N/A,backtest
2025-12-01 16:30:00+00:00,tsla_C_426.0_2025-12-01,N/A,LONG,2.79998779296875,3.146514892578125,114423666299143307264,3.20384868864331e+20,0.0,0.0,3.965090120931312e+19,0.12376021798365122,0,N/A,N/A,backtest
2025-12-02 16:30:00+00:00,tsla_P_428.0_2025-12-02,N/A,LONG,0.5,2.48199462890625,656630098212387291136,3.2831504910619365e+20,0.0,0.0,1.301437327835135e+21,3.9639892578125,0,N/A,N/A,backtest
2025-12-03 16:30:00+00:00,tsla_P_439.0_2025-12-03,N/A,LONG,0.5,0.0,1177205029346441297920,5.8860251467322065e+20,0.0,0.0,-5.8860251467322065e+20,-1.0,0,N/A,N/A,backtest
2025-12-04 16:30:00+00:00,tsla_C_446.0_2025-12-04,N/A,LONG,3.010009765625,3.80999755859375,156438699008939032576,4.708820117385765e+20,0.0,0.0,1.2514904955506367e+20,0.2657758131235299,0,N/A,N/A,backtest
2025-12-05 16:30:00+00:00,tsla_P_452.0_2025-12-05,N/A,LONG,0.5,0.0,991823643299178610688,4.959118216495893e+20,0.0,0.0,-4.959118216495893e+20,-1.0,0,N/A,N/A,backtest
2025-12-08 15:30:00+00:00,tsla_P_441.0_2025-12-08,N/A,LONG,0.5,2.981903076171875,793458914639342862336,3.967294573196714e+20,0.0,0.0,1.9692881210593821e+21,4.96380615234375,0,N/A,N/A,backtest
2025-12-08 16:30:00+00:00,tsla_P_436.0_2025-12-08,N/A,LONG,0.5,0.0,1581174163063095689216,7.905870815315478e+20,0.0,0.0,-7.905870815315478e+20,-1.0,0,N/A,N/A,backtest
2025-12-09 16:30:00+00:00,tsla_C_443.0_2025-12-09,N/A,LONG,2.894805908203125,6.720489501953125,218484307853933903872,6.324696652252382e+20,0.0,0.0,8.358518320486192e+20,1.3215682553738786,0,N/A,N/A,backtest
2025-12-10 16:30:00+00:00,tsla_P_443.0_2025-12-10,N/A,LONG,0.5,0.0,1599280063269924241408,7.996400316349621e+20,0.0,0.0,-7.996400316349621e+20,-1.0,0,N/A,N/A,backtest
2025-12-11 16:30:00+00:00,tsla_P_442.0_2025-12-11,N/A,LONG,0.5,0.0,1279424050615939497984,6.397120253079697e+20,0.0,0.0,-6.397120253079697e+20,-1.0,0,N/A,N/A,backtest
2025-12-12 16:30:00+00:00,tsla_P_447.0_2025-12-12,N/A,LONG,0.5,0.0,1023539240492751650816,5.117696202463758e+20,0.0,0.0,-5.117696202463758e+20,-1.0,0,N/A,N/A,backtest
2025-12-15 16:30:00+00:00,tsla_C_468.0_2025-12-15,N/A,LONG,4.6300048828125,8.989990234375,88426622986280910848,4.094156961971007e+20,0.0,0.0,3.855387809083246e+20,0.9416805083181734,0,N/A,N/A,backtest
2025-12-16 16:30:00+00:00,tsla_P_471.0_2025-12-16,N/A,LONG,0.5,0.0,973046904757531181056,4.865234523787656e+20,0.0,0.0,-4.865234523787656e+20,-1.0,0,N/A,N/A,backtest
2025-12-17 16:30:00+00:00,tsla_P_486.0_2025-12-17,N/A,LONG,0.5,7.939910888671875,778437523806025023488,3.892187619030125e+20,0.0,0.0,5.791505809515218e+21,14.87982177734375,0,N/A,N/A,backtest
2025-12-18 16:30:00+00:00,tsla_C_479.0_2025-12-18,N/A,LONG,4.92010498046875,8.83990478515625,314529858600419524608,1.5475199238060557e+21,0.0,0.0,1.2328940783103118e+21,0.7966902780017615,0,N/A,N/A,backtest
2025-12-19 16:30:00+00:00,tsla_P_477.0_2025-12-19,N/A,LONG,0.5,0.0,3588197478936236523520,1.7940987394681183e+21,0.0,0.0,-1.7940987394681183e+21,-1.0,0,N/A,N/A,backtest
2025-12-22 15:30:00+00:00,tsla_C_488.0_2025-12-22,N/A,LONG,0.5,5.3599853515625,2870557983148989218816,1.4352789915744946e+21,0.0,0.0,1.3950869748914881e+22,9.719970703125,0,N/A,N/A,backtest
2025-12-22 16:30:00+00:00,tsla_C_488.0_2025-12-22,N/A,LONG,5.3599853515625,6.94000244140625,788332927090127273984,4.2254529413574704e+21,0.0,0.0,1.245579497288948e+21,0.2947801134163839,0,N/A,N/A,backtest
2025-12-23 16:30:00+00:00,tsla_P_482.0_2025-12-23,N/A,LONG,0.5,0.0,8949137681630520934400,4.4745688408152605e+21,0.0,0.0,-4.4745688408152605e+21,-1.0,0,N/A,N/A,backtest
2025-12-24 16:30:00+00:00,tsla_P_477.0_2025-12-24,N/A,LONG,0.5,0.0,7159310145304416747520,3.5796550726522084e+21,0.0,0.0,-3.5796550726522084e+21,-1.0,0,N/A,N/A,backtest
